CONS_ID|CSQ|CNO|MNO|MCD|MFG|XCHG|ADV|DE|LCC|FDT|JOB_ID
500054850|1|0530307900|3128322|406|SCHLMBGR|N|N|N|N|17/12/2002|20250401435
1200076640|1|1213006602|4118904|585|SECURE|Y|N|N|N|23/05/2013|20250401437
1900018928|1|1903901700|2430140|431|ABB(UK)|Y|N|N|N|18/04/2006|20250401440
4400051763|1|4401918206|6924315|576|GENUS|N|N|N|N|10/03/2025|20250401442
200053365|1|0228401200|2892959|800|SCHLMBGR|Y|N|Y|N|11/04/2000|20250401443
4200045218|1|4207321500|2851203|401|VLG|N|N|Y|N|25/11/1999|20250401444
6100097957|1|6104411570|4357852|590|L+G|Y|N|N|N|24/12/2010|20250401445
3300023855|1|3308108700|2604656|802|VLG|N|N|Y|N|05/09/1998|20250401447
6400016840|1|6408700102|3266167|413|ALSTOM|N|N|N|N|27/09/2003|20250401451
5200019263|1|5203209904|3560968|421|L+G|N|N|N|N|31/08/2005|20250401452
2900091628|1|2913304913|7115245|599|SECURE|N|N|Y|N|04/10/2019|20250401453
800030454|1|0815323300|5732878|571|GENUS|N|N|Y|N|02/03/2017|20250401455
3600029206|1|3604310403|6000550|568|L+G|Y|N|N|N|10/06/2017|20250401458
5000022549|1|5013413300|7006689|599|SECURE|Y|N|N|N|21/03/2017|20250401459
5000078133|1|5050310700|2653198|802|VLG|N|N|Y|N|25/11/1998|20250401471
2800018425|1|2802341900|3487729|549|SECURE|N|Y|N|N|13/07/2005|20250401475
4500032003|1|4509136400|4349268|585|SECURE|N|N|N|N|30/12/2010|20250401476
4400033356|1|4404826500|6920830|576|GENUS|N|N|N|N|14/02/2025|20250401477
6200099272|1|6203205749|6917595|576|GENUS|N|N|N|N|14/02/2025|20250401480
4600102625|1|4629317600|3661620|407|SCHLMBGR|N|N|N|N|04/09/2006|20250401482
6200000832|1|6200605300|6987465|578|L&T|N|N|N|N|31/01/2025|20250401483
5600008708|1|5603206900|5339544|569|SECURE|N|N|N|N|15/02/2016|20250401494
5600013106|1|5605218500|5095244|569|SECURE|Y|N|N|N|16/12/2014|20250401495
5600056123|1|5606201013|5718523|569|SECURE|N|N|N|N|20/10/2016|20250401497
5600057633|1|5602417005|7125537|599|SECURE|N|N|N|N|18/08/2022|20250401498
2800003461|1|2800632700|5435837|569|SECURE|N|N|N|N|14/06/2016|20250401499
2800006162|1|2803724900|4609096|585|SECURE|Y|N|N|N|05/03/2012|20250401500
2800007745|1|2800624900|3076619|402|ABB(UK)|N|N|N|N|19/02/2003|20250401501
2800020746|1|2805026100|4214115|585|SECURE|N|N|Y|N|12/04/2010|20250401502
2800022759|1|2800616000|4362907|585|SECURE|Y|N|N|N|20/12/2010|20250401503
2800028704|1|2801243800|5437148|569|SECURE|Y|N|N|N|17/06/2016|20250401504
2800032951|1|2800641102|7263531|599|SECURE|N|N|Y|N|16/12/2022|20250401505
6900009490|1|6902905103|4366753|585|SECURE|Y|N|N|N|13/01/2011|20250401509
6900017808|1|6910804816|6016665|562|L&T|Y|N|N|N|20/07/2017|20250401510
6900019198|1|6907202503|5775617|551|SECURE|N|N|N|N|13/01/2017|20250401511
4900030664|1|4914413100|7065806|599|SECURE|Y|N|Y|N|25/08/2017|20250401512
6600029678|1|6607000569|7002841|599|SECURE|Y|N|N|N|28/06/2017|20250401513
4600176108|1|4631211401|7071102|599|SECURE|Y|N|N|N|02/11/2017|20250401515
5000088548|1|5030206200|6742132|576|GENUS|N|N|N|N|08/01/2024|20250401516
2700003057|1|2707350600|5434165|569|SECURE|N|N|Y|N|09/06/2016|20250401517
500079329|1|0514509500|3923842|582|GENUS|N|Y|N|N|18/08/2011|20250401518
1400056604|1|1405903818|6290195|576|GENUS|N|N|N|N|23/12/2019|20250401520
4800046501|1|4820122800|4487807|590|L+G|N|N|N|N|16/06/2012|20250401522
1300172176|1|1325807710|5251448|571|GENUS|N|Y|N|N|10/10/2015|20250401523
1200001549|1|1201210800|5016583|568|L+G|N|N|Y|N|23/06/2014|20250401525
7000013437|1|7003505812|4594746|581|GENUS|N|N|N|N|18/02/2012|20250401526
1500031194|1|1500501201|7298919|599|SECURE|N|N|Y|N|13/07/2023|20250401527
2600015074|1|2605514000|1961739|802|VLG|N|N|Y|N|02/05/1995|20250401528
4600200481|1|4639213802|7188791|599|SECURE|N|N|N|N|09/11/2021|20250401530
5400009461|1|5406316000|7055874|599|SECURE|N|Y|N|N|21/07/2017|20250401532
6400020383|1|6411201800|7008961|599|SECURE|N|Y|N|N|25/03/2017|20250401535
1200045701|1|1222804000|5220812|571|GENUS|Y|N|N|N|29/06/2015|20250401537
4600002255|1|4607408200|5440117|569|SECURE|N|N|N|N|22/06/2016|20250401538
4800144522|1|4819517700|3784057|582|GENUS|Y|N|N|N|19/10/2011|20250401539
1200099391|1|1211909603|4504965|590|L+G|N|N|N|N|14/09/2012|20250401540
7000008939|1|7003907901|4676836|585|SECURE|N|N|N|N|21/09/2012|20250401541
4500033816|1|4509025400|4491738|590|L+G|N|N|N|N|07/07/2012|20250401550
200182747|1|0238716804|7087209|599|SECURE|N|N|Y|N|24/01/2018|20250401551
2900107276|1|2905629705|7277964|600|SECURE|N|N|N|N|06/05/2023|20250401552
1700034357|1|1705714600|3383502|407|SCHLMBGR|N|N|N|N|09/06/2008|20250401553
2900007217|1|2904324600|4061268|581|GENUS|N|Y|N|N|10/10/2013|20250401555
7000002454|1|7006005501|3672376|407|SCHLMBGR|N|N|N|N|24/11/2006|20250401556
1500005909|1|1504820400|6757335|576|GENUS|N|N|Y|N|13/02/2024|20250401557
6200044853|1|6203305600|3777196|550|SECURE|N|N|Y|N|14/06/2007|20250401560
500082662|1|0532500100|5004856|550|SECURE|Y|N|N|N|10/07/2014|20250401561
6500009296|1|6505502800|7009983|599|SECURE|Y|N|N|N|31/03/2017|20250401562
1200093955|1|1222006204|4465353|590|L+G|Y|N|N|N|12/07/2011|20250401563
3200013831|1|3204818502|2994837|401|VLG|N|N|Y|N|26/04/2001|20250401564
900050251|1|0921408400|3328986|407|SCHLMBGR|Y|N|N|N|07/04/2004|20250401565
2700015300|1|2702807700|6958716|577|L&T|Y|N|N|N|20/03/2025|20250401566
1300013849|1|1308611400|2382593|802|VLG|N|N|N|N|10/07/1997|20250401762
1300111284|1|1333400306|6734204|576|GENUS|N|N|N|N|21/12/2023|20250401763
1300112983|1|1335210405|6390200|562|L&T|Y|N|N|N|09/10/2020|20250401764
1300146344|1|1314605502|4664091|585|SECURE|N|N|N|N|27/07/2012|20250401765
1300192842|1|1310800513|6267068|574|L&T|Y|N|N|N|18/06/2019|20250401767
1300206125|1|1313007243|6499885|576|GENUS|Y|N|N|N|26/04/2022|20250401768
1300218119|1|1329205801|2726318|802|VLG|N|N|N|N|08/05/1999|20250401769
7600010946|1|7605804200|2496302|802|VLG|N|N|N|N|24/11/1997|20250401770
7600010947|1|7605804300|1938301|802|VLG|N|N|N|N|19/11/1994|20250401771
7600039177|1|7603906600|3747781|421|L+G|N|N|N|N|27/12/2006|20250401772
7600076986|1|7615118118|6214693|573|L+G|N|N|Y|N|16/04/2019|20250401774
1200001448|1|1201204400|7186486|599|SECURE|N|N|Y|N|22/10/2021|20250401775
1200005952|1|1203608500|7107619|599|SECURE|Y|N|N|N|22/09/2018|20250401776
1200022835|1|1212701900|2876125|401|VLG|N|N|N|N|24/03/2000|20250401777
1200125716|1|1213006702|6060918|573|L+G|N|N|N|N|17/05/2018|20250401778
1200142284|1|1214100104|6450186|576|GENUS|N|N|N|N|09/11/2021|20250401779
1200149839|1|1202207718|6559940|577|L&T|N|N|N|N|02/11/2022|20250401780
1200158298|1|1214511007|6647613|577|L&T|N|N|N|N|24/07/2023|20250401781
1200158299|1|1214511008|6647614|577|L&T|N|N|N|N|24/07/2023|20250401782
1200172333|1|1214511010|6960048|577|L&T|N|N|N|N|18/03/2025|20250401783
7600077295|1|7620005912|6264619|574|L&T|Y|N|N|N|03/06/2019|20250401784
5200013744|1|5203107608|4970390|598|SECURE|Y|N|N|N|05/02/2014|20250401785
5200013751|1|5203705302|4972532|598|SECURE|Y|N|N|N|25/02/2014|20250401786
5200014701|1|5202801401|5292577|569|SECURE|Y|N|N|N|30/06/2015|20250401787
2600020266|1|2607506700|7250511|599|SECURE|N|N|N|N|20/10/2022|20250401788
2600023004|1|2608506701|2746221|401|VLG|N|N|N|N|10/06/1999|20250401789
2600028122|1|2610400400|2656863|802|VLG|N|N|N|N|08/12/1998|20250401790
2600028225|1|2610406600|2635015|802|VLG|N|N|N|N|16/12/2003|20250401791
2600043108|1|2609200217|4196346|585|SECURE|N|N|Y|N|29/01/2010|20250401792
2600043696|1|2605417807|5294014|569|SECURE|N|N|Y|N|09/07/2015|20250401793
2600046632|1|2600720423|4275797|585|SECURE|Y|N|N|N|14/07/2010|20250401794
2600047139|1|2605300701|4658225|585|SECURE|N|N|Y|N|22/06/2012|20250401795
2600048224|1|2604502501|6051820|573|L+G|N|N|Y|N|22/11/2017|20250401796
2600048454|1|2610405104|4878895|585|SECURE|N|N|N|N|16/07/2013|20250401797
2600049580|1|2610404102|4893256|585|SECURE|N|N|N|N|03/10/2013|20250401798
2600049581|1|2610404103|6337603|576|GENUS|N|N|N|N|23/02/2021|20250401799
2600049582|1|2610412659|4893254|585|SECURE|N|N|N|N|03/10/2013|20250401800
2600050190|1|2610412667|4966261|598|SECURE|N|N|N|N|21/01/2014|20250401801
2600052471|1|2610405110|5107378|569|SECURE|N|N|N|N|05/02/2015|20250401802
2600055335|1|2607403900|4616778|585|SECURE|N|N|Y|N|31/03/2012|20250401803
2600063686|1|2606513116|7122563|599|SECURE|N|N|Y|N|07/12/2019|20250401804
2600065739|1|2611425152|5335454|569|SECURE|N|N|N|N|22/06/2018|20250401805
2600067727|1|2606612906|7229334|599|SECURE|N|N|Y|N|23/06/2022|20250401806
2600067863|1|2601708306|6540701|573|L+G|N|N|Y|N|13/07/2022|20250401807
2600069741|1|2604502802|6616615|573|L+G|Y|N|Y|N|13/04/2023|20250401808
2600070013|1|2610404177|6635278|576|GENUS|N|N|N|N|22/05/2023|20250401809
2600070014|1|2610404178|6635277|576|GENUS|N|N|N|N|22/05/2023|20250401810
2600072322|1|2608215300|5095678|569|SECURE|Y|N|Y|N|12/12/2014|20250401811
7500026575|1|7521103000|4528446|585|SECURE|N|N|Y|N|30/08/2011|20250401812
7500072548|1|7525617337|6075735|573|L+G|N|N|N|N|23/07/2018|20250401814
6800015795|1|6809801818|4410792|585|SECURE|N|N|N|N|02/06/2011|20250401815
6800018726|1|6808801604|4662070|585|SECURE|N|N|Y|N|20/07/2012|20250401816
6800023992|1|6805719205|4982780|598|SECURE|Y|N|N|N|16/04/2014|20250401817
6800040272|1|6815009303|7158082|599|SECURE|N|N|N|N|07/04/2021|20250401818
6800041251|1|6800406411|7186234|599|SECURE|N|N|N|N|23/10/2021|20250401819
6800042850|1|6801011600|6444838|573|L+G|Y|N|N|N|14/08/2021|20250401820
6800044271|1|6809210912|4529227|585|SECURE|N|N|N|N|30/08/2011|20250401821
4600023761|1|4615304300|4282786|585|SECURE|Y|N|N|N|05/08/2010|20250401822
4600025535|1|4616400200|2281210|802|VLG|Y|N|Y|N|03/06/1997|20250401823
4600030660|1|4617722800|6542843|573|L+G|N|N|Y|N|28/07/2022|20250401824
4600098115|1|4620809600|3518686|407|SCHLMBGR|N|N|N|N|29/11/2005|20250401827
4600217875|1|4623309401|6835152|576|GENUS|N|N|N|N|05/07/2024|20250401831
4900009933|1|4904700700|5484273|569|SECURE|N|N|Y|N|16/03/2016|20250401832
4900016439|1|4907900800|3025242|401|VLG|N|N|N|N|10/09/2001|20250401833
4900023044|1|4911002500|7302265|599|SECURE|N|N|Y|N|25/07/2023|20250401834
4900025635|1|4912304500|4304857|585|SECURE|N|N|Y|N|04/10/2010|20250401835
4900052869|1|4905806206|4370307|585|SECURE|Y|N|N|N|04/02/2011|20250401836
4900073044|1|4906604108|4726946|585|SECURE|Y|N|N|N|19/12/2012|20250401837
4900078393|1|4901607067|7158973|599|SECURE|N|N|N|N|22/04/2021|20250401838
6100046352|1|6810601300|5849861|569|SECURE|Y|N|N|N|16/02/2017|20250401839
6100086580|1|6815009400|3453836|421|L+G|N|N|Y|N|04/12/2004|20250401840
6100051642|1|6900408100|2836706|401|VLG|N|Y|N|N|30/11/1999|20250401845
6600027490|1|6602004208|5144209|571|GENUS|N|N|N|N|23/12/2014|20250401846
5600016893|1|5606906200|4527153|585|SECURE|Y|N|N|N|18/08/2011|20250401848
6300093394|1|6322706901|5232352|551|SECURE|N|Y|N|N|30/09/2015|20250401849
700014352|2|0706003600|2407039|804|ABB(UK)|Y|N|N|N|29/12/1998|20250401850
3300033075|1|3301913002|2831571|401|VLG|N|N|Y|N|09/09/1999|20250401851
6100067713|1|7005402000|7075026|599|SECURE|Y|N|N|N|17/11/2017|20250401852
6300024856|1|6313102200|4093339|586|SECURE|N|Y|Y|N|28/07/2009|20250401853
2500021002|1|2508506200|6044381|571|GENUS|N|N|N|N|06/10/2017|20250401854
6700031161|1|6711007000|7009587|599|SECURE|N|Y|N|N|28/03/2017|20250401855
3300035481|1|3302606401|3982655|575|ISKRA(SIMCO)|N|N|Y|N|02/01/2009|20250401857
1100140157|1|1100414802|5096847|569|SECURE|Y|N|N|N|16/12/2014|20250401858
6800007052|1|6811704101|4156921|550|SECURE|N|N|N|N|25/02/2010|20250401859
5100100830|1|5110308500|6704995|576|GENUS|Y|N|N|N|20/11/2023|20250401866
2900093339|1|2919816469|6297451|576|GENUS|N|N|N|N|10/06/2020|20250401867
7500075598|1|7521107504|4198093|585|SECURE|N|Y|Y|N|11/02/2010|20250401870
6300041989|1|6323807400|2782463|401|VLG|N|N|Y|N|01/10/1999|20250401872
6200078758|1|6214007903|7031606|599|SECURE|N|Y|Y|N|11/05/2017|20250401874
5400086554|1|5404102137|6864139|577|L&T|N|N|N|N|05/08/2024|20250401875
5100069643|1|5112005404|4768293|581|GENUS|N|Y|N|N|16/03/2013|20250401876
1300202991|1|1335209896|6483798|562|L&T|N|N|N|N|04/12/2021|20250401879
1100098188|1|1139008403|3803307|580|GENUS|N|Y|N|N|18/07/2007|20250401880
1400045290|1|1402905700|5358124|568|L+G|N|Y|N|N|12/08/2015|20250401882
5800030362|1|5803908704|4941962|567|L+G|Y|N|N|N|19/05/2014|20250401883
1100172940|1|1104210500|5942173|571|GENUS|N|N|N|N|31/03/2017|20250401884
4800150030|1|4811908328|6318000|573|L+G|N|N|Y|N|09/09/2019|20250401886
1200125418|1|1202005202|6105495|574|L&T|Y|N|N|N|25/05/2018|20250401887
1400042900|1|1408910912|5078646|569|SECURE|N|N|N|N|10/09/2014|20250401889
4700066386|1|4709412401|3469656|421|L+G|N|N|Y|N|02/04/2005|20250401890
5900051569|1|5903611711|5697579|569|SECURE|N|N|N|N|19/08/2016|20250401891
1300182891|1|1322011226|5981280|568|L+G|N|Y|N|N|01/06/2017|20250401894
5900048960|1|5904809301|6302483|576|GENUS|N|N|N|N|22/09/2020|20250401895
2600060532|1|2603317053|7099416|599|SECURE|N|N|Y|N|25/08/2018|20250401897
6300002368|1|6301305402|2909605|401|VLG|N|N|N|N|04/07/2000|20250401898
6100121135|1|6109419501|3920982|582|GENUS|N|N|N|N|13/04/2011|20250401899
1300224355|1|1335408938|6983614|578|L&T|N|N|Y|N|13/09/2024|20250401901
6500008387|1|6505003201|2607923|802|VLG|N|N|Y|N|03/10/1998|20250401915
6700014110|1|6702502100|2278195|802|VLG|Y|N|N|N|21/04/1997|20250401916
1200126586|1|1208005725|6066494|573|L+G|N|Y|N|N|12/06/2018|20250401917
1200086171|1|1208712516|4013001|575|ISKRA(SIMCO)|N|N|N|N|19/09/2009|20250401919
4000033173|1|4006113701|2894549|800|SCHLMBGR|N|N|Y|N|29/04/2000|20250401920
1300060830|1|1336708900|6772777|576|GENUS|N|N|N|N|03/04/2024|20250401921
200242697|1|0204520301|4441630|581|GENUS|N|N|N|N|10/08/2011|20250401922
1300133765|1|1313803304|4336120|590|L+G|Y|N|Y|N|19/10/2010|20250401940
4600048464|1|4632413000|7158913|599|SECURE|N|N|N|N|21/04/2021|20250401941
4600103099|1|4641219300|3666059|407|SCHLMBGR|N|N|N|N|25/09/2006|20250401942
4600147360|1|4634003603|4981556|598|SECURE|N|N|N|N|11/04/2014|20250401943
4600167659|1|4643313311|5570549|569|SECURE|N|N|N|N|10/08/2016|20250401944
4600181818|1|4635117605|7099759|599|SECURE|N|N|N|N|24/08/2018|20250401945
4600195982|1|4649902624|7150184|599|SECURE|N|N|N|N|04/03/2021|20250401946
4600220813|1|4644409801|7133082|599|SECURE|N|N|N|N|26/08/2020|20250401947
1300071871|1|1342608900|2720813|802|VLG|Y|N|N|N|24/03/1999|20250401948
1300078045|1|1345804508|2598306|802|VLG|Y|N|N|N|03/09/1998|20250401949
1300129462|1|1340506921|4206816|585|SECURE|N|N|N|N|23/03/2010|20250401951
1300188920|1|1347313100|4540309|585|SECURE|N|N|N|N|03/11/2011|20250401952
1300214002|1|1341205413|6604870|576|GENUS|Y|N|N|N|03/05/2023|20250401953
500012604|1|0506712200|4227294|595|GENUS|Y|N|N|N|15/03/2010|20250401954
500114807|1|0509903104|5087026|569|SECURE|N|N|N|N|17/11/2014|20250401955
500123273|1|0505208502|7109351|599|SECURE|N|N|N|N|19/08/2019|20250401956
6200012943|1|6207304407|5297660|569|SECURE|Y|N|Y|N|21/07/2015|20250401957
6200058146|1|6219013528|4410793|585|SECURE|Y|N|Y|N|06/06/2011|20250401958
6200060098|1|6201007601|4552356|585|SECURE|Y|N|Y|N|31/01/2012|20250401959
6200067685|1|6206704001|4967832|598|SECURE|N|N|N|N|25/01/2014|20250401962
6200072905|1|6202706911|5299570|569|SECURE|Y|N|Y|N|31/07/2015|20250401963
6200079896|1|6211612500|4285518|585|SECURE|N|N|Y|N|25/08/2010|20250401964
6200079949|1|6203808162|6150271|551|SECURE|Y|N|N|N|23/11/2017|20250401965
6200030169|1|6218003303|3222563|401|VLG|N|N|N|N|29/08/2003|20250401966
5700036157|1|5702010707|6520190|150|GENUS|N|N|N|N|14/09/2022|20250401967
5700071714|1|5701412517|6520941|150|GENUS|N|N|N|N|04/04/2023|20250401968
5700071715|1|5701412518|6520942|150|GENUS|N|N|N|N|04/04/2023|20250401969
5700071716|1|5701412519|6521719|150|GENUS|N|N|N|N|04/04/2023|20250401970
5700071979|1|5701412524|6523543|150|GENUS|N|N|N|N|12/12/2022|20250401971
5700043061|1|5717507506|6524168|150|GENUS|N|N|N|N|29/12/2022|20250401972
5700073044|1|5701412529|6525524|150|GENUS|N|N|N|N|04/04/2023|20250401973
5700081201|1|5701412536|6721274|150|GENUS|N|N|N|N|29/06/2024|20250401974
6700029246|1|6705603801|4259610|581|GENUS|Y|N|N|N|07/07/2010|20250401976
3500036752|1|3500332906|7121221|599|SECURE|N|N|Y|N|16/12/2019|20250401980
1200144205|1|1201709105|6482953|574|L&T|N|N|N|N|25/02/2022|20250401981
5500030138|1|5504414724|3635423|580|GENUS|Y|N|Y|N|07/11/2006|20250401984
2700039366|1|2703812808|7175249|599|SECURE|N|N|N|N|12/08/2021|20250401985
4800115891|1|4806707104|4981391|598|SECURE|N|Y|Y|N|08/04/2014|20250401987
4600158780|1|4606809635|5231733|551|SECURE|N|Y|N|N|03/08/2015|20250401990
2900064876|1|2917002510|4666035|585|SECURE|N|N|N|N|23/08/2012|20250401992
3500036275|1|3500722401|6085050|573|L+G|N|N|Y|N|05/04/2019|20250401993
1100128379|1|1131003208|5212875|568|L+G|N|Y|N|N|04/11/2015|20250401994
5800030558|1|5802712112|6125608|571|GENUS|N|N|N|N|09/06/2018|20250402001
1200171613|1|1215314127|6948777|577|L&T|N|N|N|N|14/01/2025|20250402002
3500039377|1|3500826500|2019876|803|VLG|N|N|Y|N|28/02/1996|20250402003
900085432|1|0900718401|4220462|565|GENUS|Y|N|N|N|07/12/2009|20250402004
4800083229|1|4814302706|4102928|587|SECURE|Y|N|Y|N|07/02/2011|20250402005
5100037224|1|5118407700|5601086|568|L+G|Y|N|Y|N|11/07/2016|20250402006
6100028356|1|6800612400|3350454|413|ALSTOM|N|Y|N|N|25/07/2003|20250402008
2500051439|1|2503320500|2931356|800|SCHLMBGR|N|N|N|N|24/03/2001|20250402009
2400017514|1|2401108202|7267788|599|SECURE|N|N|Y|N|09/02/2023|20250402010
4600220969|1|4606520857|6939237|577|L&T|N|N|N|N|07/12/2024|20250402011
5100025551|1|5112811700|6494694|551|SECURE|N|N|N|N|11/04/2022|20250402014
500021097|1|0511307000|1958241|802|VLG|N|N|N|N|06/04/1995|20250402017
4600020418|1|4611616500|3101304|405|ISKRA|N|N|N|N|23/07/2002|20250402018
4600020424|1|4611616900|5058625|568|L+G|N|Y|N|N|24/04/2015|20250402019
6300103738|1|6317307105|3124257|406|SCHLMBGR|Y|N|N|N|10/09/2002|20250402021
3500028896|1|3506135000|4531236|585|SECURE|N|N|Y|N|24/08/2011|20250402022
1300044714|1|1327711203|3049556|401|VLG|N|N|N|N|01/01/2002|20250402023
2500057545|1|2502903100|5140420|571|GENUS|N|N|N|N|12/11/2014|20250402024
6800034742|1|6800605915|3827871|582|GENUS|N|Y|N|N|07/05/2011|20250402026
500137024|1|0513213300|3709609|421|L+G|N|N|N|N|17/06/2006|20250402189
500138795|1|0514625834|7144976|599|SECURE|N|N|N|N|29/01/2021|20250402190
4600077738|1|4656601600|4979505|598|SECURE|Y|N|N|N|27/03/2014|20250402191
6600006279|3|6606108100|2418847|804|ABB(UK)|N|N|N|N|14/01/2000|20250402192
6600008865|1|6608707900|5761542|569|SECURE|N|N|Y|N|07/12/2016|20250402193
6600011585|1|6600906800|5104315|569|SECURE|N|N|N|N|02/02/2015|20250402194
6600013995|1|6605000100|4570065|550|SECURE|N|N|N|N|18/06/2012|20250402195
6600015753|1|6607306000|6102406|574|L&T|N|N|N|N|14/05/2018|20250402196
6600022865|1|6608201111|4233586|585|SECURE|N|N|N|N|15/05/2010|20250402197
3500023642|1|3500502001|3397671|407|SCHLMBGR|Y|N|Y|N|16/04/2005|20250402198
3500027430|1|3503418200|4209602|585|SECURE|N|N|Y|N|09/08/2012|20250402199
3500029336|1|3500919202|6337410|576|GENUS|N|N|Y|N|17/02/2021|20250402200
3500031259|1|3502420200|5333459|569|SECURE|N|N|N|N|04/02/2016|20250402202
3500033271|1|3500920106|5319768|569|SECURE|N|N|Y|N|21/11/2015|20250402203
3500033572|1|3502413001|5414422|569|SECURE|N|N|N|N|02/04/2016|20250402204
3500037809|1|3502605000|4727246|585|SECURE|Y|N|N|N|26/12/2012|20250402206
3500038902|1|3501309906|7292349|599|SECURE|N|N|N|N|23/06/2023|20250402208
3500039478|1|3502414301|6819011|576|GENUS|N|N|N|N|20/06/2024|20250402209
3500039657|1|3500922002|6354778|574|L&T|N|N|Y|N|19/06/2020|20250402210
2500006046|1|2502408800|5343296|569|SECURE|N|N|Y|N|22/02/2016|20250402211
2500032399|1|2504223602|2127618|601|GEC(UK)|N|N|N|N|29/08/2006|20250402212
2500032400|1|2504223603|3592636|421|L+G|N|N|N|N|10/12/2005|20250402213
2500035003|1|2500413701|4283385|585|SECURE|N|N|N|N|05/08/2010|20250402214
2500040564|1|2503710602|4726620|585|SECURE|N|N|Y|N|04/12/2012|20250402215
2500043449|1|2502522400|7302474|599|SECURE|N|N|N|N|22/07/2023|20250402216
2500050163|1|2506006821|6206482|573|L+G|N|N|N|N|27/09/2018|20250402217
2500052026|1|2505811005|7263771|599|SECURE|N|N|Y|N|24/12/2022|20250402218
2500056683|1|2505612003|7259983|599|SECURE|N|N|Y|N|06/12/2022|20250402219
2500056747|1|2505801103|6747287|576|GENUS|N|N|N|N|24/01/2024|20250402220
2500057229|1|2503103701|3469554|421|L+G|N|N|N|N|09/04/2005|20250402221
1200099120|1|1217109667|4664124|585|SECURE|N|N|Y|N|02/08/2012|20250402226
1200110412|1|1230309252|7289262|599|SECURE|N|N|N|N|13/06/2023|20250402228
1200126444|1|1229102714|6147995|562|L&T|Y|N|N|N|26/05/2018|20250402229
1200127663|1|1217109736|6074082|573|L+G|N|N|N|N|24/07/2018|20250402230
1200128354|1|1221707534|7099016|599|SECURE|Y|N|Y|N|20/08/2018|20250402231
1200143964|1|1216809805|6432127|573|L+G|N|N|Y|N|24/01/2022|20250402232
1200143968|1|1216809809|6432126|573|L+G|N|N|Y|N|24/01/2022|20250402233
1200143969|1|1216809810|6465944|576|GENUS|N|N|Y|N|31/01/2022|20250402234
1200156209|1|1230302971|6634407|576|GENUS|N|N|N|N|13/05/2023|20250402235
1200164143|1|1230302993|6750099|576|GENUS|N|N|Y|N|31/01/2024|20250402236
1200164145|1|1230302995|6750171|576|GENUS|N|N|N|N|31/01/2024|20250402237
5100005331|1|5102510400|4742818|585|SECURE|N|N|N|N|16/03/2013|20250402238
5100013752|1|5106803100|6362098|574|L&T|N|N|Y|N|05/12/2020|20250402239
5100062119|1|5100402602|4372108|585|SECURE|N|N|N|N|21/02/2011|20250402240
5100062176|1|5104202003|4375662|585|SECURE|N|N|N|N|07/03/2011|20250402241
5100068664|1|5104202004|4727322|585|SECURE|N|N|N|N|02/01/2013|20250402242
5100089806|1|5108707902|7189711|599|SECURE|N|N|Y|N|15/11/2021|20250402243
5100090851|1|5110105004|6184011|574|L&T|N|N|N|N|12/09/2022|20250402244
5100093032|1|5109705812|6218276|573|L+G|N|N|N|N|24/05/2019|20250402245
5100093334|1|5109600905|6269622|574|L&T|N|N|N|N|04/07/2019|20250402246
5100093717|1|5109600907|6242353|576|GENUS|N|N|N|N|11/07/2019|20250402247
5100093722|1|5109600912|6242359|576|GENUS|N|N|N|N|11/07/2019|20250402248
5100093782|1|5110100132|6277093|576|GENUS|N|N|Y|N|02/08/2019|20250402249
5100093810|1|5110100257|6277165|576|GENUS|N|N|N|N|05/08/2019|20250402250
5100093816|1|5110100275|6277169|576|GENUS|N|N|N|N|05/08/2019|20250402251
5100095080|1|5110102213|7112279|599|SECURE|N|N|N|N|11/09/2019|20250402252
5100096479|1|5110108952|6393138|573|L+G|N|N|N|N|27/11/2019|20250402253
5100097203|1|5110108966|7109886|599|SECURE|N|N|N|N|04/01/2020|20250402254
5100097206|1|5110108969|7106355|599|SECURE|N|N|N|N|04/01/2020|20250402255
5100097209|1|5110108973|6246893|576|GENUS|N|N|N|N|08/01/2020|20250402256
5100103600|1|5109601444|6411998|574|L&T|N|N|Y|N|24/05/2021|20250402257
5100109594|1|5100126104|7244334|599|SECURE|N|N|N|N|15/09/2022|20250402258
5100110082|1|5109702513|7251711|599|SECURE|N|N|N|N|03/11/2022|20250402259
5100113839|1|5109300705|6695953|576|GENUS|N|N|Y|N|11/11/2023|20250402260
5100114147|1|5109300701|6695888|576|GENUS|N|N|Y|N|07/11/2023|20250402261
3300008732|1|3302913000|3562948|421|L+G|N|N|Y|N|23/10/2005|20250402262
3300023869|1|3308110100|3148777|407|SCHLMBGR|N|N|N|N|19/09/2003|20250402264
3300025506|1|3308807300|2419804|804|ABB(UK)|N|N|N|N|26/08/1999|20250402265
3300033649|2|3301602500|4740897|585|SECURE|N|N|Y|N|27/02/2013|20250402266
3300035886|1|3305514208|4292034|585|SECURE|N|N|N|N|27/08/2010|20250402268
3300039946|1|3301407306|7245404|599|SECURE|N|N|Y|N|20/09/2022|20250402269
3300043681|1|3303713412|3605883|421|L+G|N|N|N|N|04/02/2006|20250402270
3300048557|1|3302301405|6455332|576|GENUS|N|N|N|N|13/12/2021|20250402271
3300049073|1|3308107204|6544847|573|L+G|N|N|N|N|03/08/2022|20250402272
3300051278|1|3307124400|5749912|569|SECURE|N|N|N|N|12/11/2016|20250402273
